fast_threshold,response_cutoff,max_keypoints,n_bins_x,n_bins_y,n_threshold_levels,threshold_max,n_dist_bits,dist_max_m,n_aruco_bins,angular_dead_zone,n_inputs,decay,threshold,reset,lr_shift,w_init,t_pre,t_post,tau_e_shift,dw_pos,dw_neg,w_min,w_max,mode,reward_shift,punish_shift,feedback,mean_train_acc,std_train_acc,mean_test_acc,std_test_acc
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,1,False,0.16707873436350257,0.0025754231052244336,0.6013186813186813,0.0003296703296703507
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,1,True,0.1744076526857984,0.003693892568064752,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,2,False,0.17155261221486384,0.004635761589403986,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,2,True,0.18089771891096396,0.00226637233259748,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,0,False,0.18629874908020605,0.0020161883738042535,0.6018681318681318,0.0006593406593407014
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,0,True,0.19106696100073584,0.001133186166298747,0.6026923076923076,0.0006043956043956245
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,1,False,0.18269315673289183,0.0006475349521707086,0.6017032967032967,5.494505494502144e-05
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,1,True,0.18491537895511406,0.00540103016924208,0.6017582417582417,0.0001098901098900984
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,2,False,0.17963208241353937,0.003885209713024279,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,2,True,0.18647534952170713,0.006813833701250924,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,0,False,0.19782192788815306,0.0032671081677704134,0.5937362637362638,0.0034065934065933834
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,0,True,0.19654157468727007,0.0005739514348785946,0.5914285714285714,0.0007692307692307443
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,1,False,0.18289919058130977,0.002413539367181722,0.602032967032967,0.0004945054945054705
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,1,True,0.1872700515084621,0.0010448859455481907,0.6015384615384616,0.0001098901098900984
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,2,False,0.17739514348785873,0.001530537159676243,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,2,True,0.1856512141280353,0.002545989698307549,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,0,False,0.17445180279617367,0.0021486387049301087,0.5965934065934065,0.0014285714285714457
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,0,True,0.17905813097866075,0.0011626195732156175,0.5901648351648352,0.00038461538461537215
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,1,False,0.18083885209713024,0.00888888888888889,0.6015934065934065,5.494505494502144e-05
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,1,True,0.17564385577630615,0.0025754231052244198,0.600989010989011,0.0006593406593406459
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,2,False,0.1726710816777042,0.00919793966151583,0.6015934065934065,5.494505494502144e-05
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,2,True,0.1847829286239882,0.008064753495217056,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,0,False,0.17773362766740253,0.0032229580573951283,0.5981868131868131,5.494505494502144e-05
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,0,True,0.1822516556291391,0.003796909492273723,0.5955494505494505,0.0004945054945055261
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,1,False,0.18869757174392934,0.0027373068432671177,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,1,True,0.18239882266372334,0.002590139808682862,0.6017582417582417,0.0001098901098900984
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,2,False,0.1813980868285504,0.003944076526857979,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,2,True,0.191523178807947,0.0037086092715231667,0.6014835164835164,0.00016483516483517535
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,0,False,0.19739514348785875,0.000397350993377496,0.5936263736263736,0.0001098901098900984
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,0,True,0.19914643119941133,0.00188373804267844,0.5932967032967033,0.0002197802197801968
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,1,False,0.18379690949227373,0.0011626195732155759,0.6013736263736263,0.00016483516483523086
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,1,True,0.1900956585724798,0.006342899190581314,0.6020329670329669,0.00027472527472527375
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,2,False,0.18728476821192053,0.0007947019867549643,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,2,True,0.17635025754231054,0.001604120676968357,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,0,False,0.18551876379690949,0.0,0.5992307692307692,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,0,True,0.18475349521707138,0.0,0.6003296703296703,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,1,False,0.18752023546725533,0.0,0.585054945054945,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,1,True,0.1849006622516556,0.0,0.5847252747252747,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,2,False,0.17451066961000733,0.0,0.532967032967033,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,2,True,0.18501839587932306,0.0,0.581098901098901,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,0,False,0.18852097130242826,0.0,0.5931868131868132,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,0,True,0.19140544518027963,0.0,0.5905494505494505,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,1,False,0.18475349521707138,0.0,0.5889010989010989,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,1,True,0.18852097130242826,0.0,0.5949450549450549,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,2,False,0.17504047093451067,0.0,0.5983516483516483,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,2,True,0.18519499632082412,0.0,0.5968131868131867,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,0,False,0.19640912435614422,0.0,0.5703296703296704,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,0,True,0.2036497424576895,0.0,0.5892307692307692,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,1,False,0.17533480500367918,0.0,0.5978021978021978,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,1,True,0.180103016924209,0.0,0.5941758241758242,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,2,False,0.18404709345106696,0.0,0.6012087912087911,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,2,True,0.19066961000735833,0.0,0.6015384615384616,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,0,False,0.19013980868285504,0.0,0.5990109890109889,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,0,True,0.18675496688741722,0.0,0.5991208791208791,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,1,False,0.18016188373804268,0.0,0.6014285714285714,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,1,True,0.1846651949963208,0.0,0.6017582417582417,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,2,False,0.18204562178072112,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,2,True,0.18437086092715232,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,0,False,0.19426048565121415,0.0,0.5943956043956043,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,0,True,0.19496688741721854,0.0,0.5946153846153845,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,1,False,0.1823399558498896,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,1,True,0.18366445916114793,0.0,0.6023076923076922,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,2,False,0.17992641648270788,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,2,True,0.18251655629139074,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,0,False,0.20323767476085358,0.0,0.5936263736263736,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,0,True,0.2019131714495953,0.0,0.5924175824175824,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,1,False,0.1866961000735835,0.0,0.5989010989010989,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,1,True,0.19417218543046355,0.0,0.5948351648351649,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,2,False,0.18154525386313466,0.0,0.5981318681318681,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,2,True,0.1822516556291391,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,0,False,0.1802796173657101,0.0,0.6034065934065933,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,0,True,0.20085356880058863,0.0,0.6015384615384616,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,1,False,0.18160412067696832,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,1,True,0.1840176600441501,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,2,False,0.1834878587196468,0.0,0.6043956043956044,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,2,True,0.1721559970566593,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,0,False,0.19205298013245034,0.0,0.5976923076923076,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,0,True,0.20217807211184696,0.0,0.5978021978021978,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,1,False,0.18245768947755703,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,1,True,0.18272259013980868,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,2,False,0.20291390728476824,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,2,True,0.1910522442972774,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,0,False,0.20523914643119945,0.0,0.5807692307692308,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,0,True,0.20379690949227375,0.0,0.5938461538461538,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,1,False,0.19137601177336275,0.0,0.6004395604395604,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,1,True,0.20050036791758646,0.0,0.5963736263736263,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,2,False,0.188373804267844,0.0,0.6013186813186813,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,2,True,0.18925680647534954,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,0,False,0.18130978660779984,0.0,0.6039560439560439,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,0,True,0.18872700515084623,0.0,0.6008791208791208,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,1,False,0.16956585724797646,0.0,0.5963736263736263,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,1,True,0.181280353200883,0.0,0.5791208791208792,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,2,False,0.17948491537895514,0.0,0.580989010989011,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,2,True,0.1821339220014717,0.0,0.6014285714285714,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,0,False,0.17371596762325242,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,0,True,0.18404709345106696,0.0,0.5974725274725273,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,1,False,0.18622516556291394,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,1,True,0.18339955849889628,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,2,False,0.17989698307579105,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,2,True,0.18098601913171447,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,0,False,0.18251655629139074,0.0,0.5965934065934065,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,0,True,0.19802796173657103,0.0,0.5934065934065934,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,1,False,0.19034584253127296,0.0,0.6017582417582417,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,1,True,0.19705665930831492,0.0,0.6007692307692307,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,2,False,0.18498896247240615,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,2,True,0.18178072111846943,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,0,False,0.18816777041942603,0.0,0.6008791208791208,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,0,True,0.1815746872700515,0.0,0.5738461538461539,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,1,False,0.18578366445916117,0.0,0.5990109890109889,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,1,True,0.187579102281089,0.0,0.5905494505494506,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,2,False,0.19037527593818981,0.0,0.536923076923077,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,2,True,0.18963944076526856,0.0,0.5791208791208792,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,0,False,0.1819867549668874,0.0,0.595934065934066,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,0,True,0.180103016924209,0.0,0.5906593406593407,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,1,False,0.18413539367181753,0.0,0.5995604395604395,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,1,True,0.17451066961000739,0.0,0.5956043956043956,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,2,False,0.19334805003679176,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,2,True,0.17763061074319353,0.0,0.5995604395604395,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,0,False,0.1959087564385578,0.0,0.5914285714285714,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,0,True,0.19926416482707876,0.0,0.5952747252747252,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,1,False,0.19278881530537162,0.0,0.6014285714285714,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,1,True,0.19811626195732157,0.0,0.5976923076923076,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,2,False,0.18381162619573213,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,2,True,0.18654893303899925,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,0,False,0.18213392200147166,0.0,0.6027472527472527,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,0,True,0.1851655629139073,0.0,0.6024175824175824,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,1,False,0.1924944812362031,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,1,True,0.18334069168506256,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,2,False,0.16900662251655632,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,2,True,0.17421633554083887,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,0,False,0.18233995584988963,0.0,0.6005494505494505,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,0,True,0.19546725533480497,0.0,0.5987912087912087,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,1,False,0.18410596026490064,0.0,0.6,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,1,True,0.1813980868285504,0.0,0.6014285714285714,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,2,False,0.18425312729948487,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,2,True,0.17094922737306845,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,2,0,False,0.18481236203090506,0.0,0.5881318681318681,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,2,0,True,0.20376747608535686,0.0,0.5837362637362637,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,2,1,False,0.19428991905813095,0.0,0.598021978021978,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,2,1,True,0.19417218543046355,0.0,0.5998901098901099,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,2,2,False,0.19140544518027958,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,2,2,True,0.1867844002943341,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,128,16,8,255,rstdp,0,0,False,0.17015452538631348,0.0,0.6023076923076922,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,128,16,8,255,rstdp,0,0,True,0.17804267844002944,0.0,0.6024175824175824,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,128,16,8,255,rstdp,0,1,False,0.1808682855040471,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,128,16,8,255,rstdp,0,1,True,0.18095658572479764,0.0,0.6016483516483516,0.0
10,0,500,4,3,10,50,4,1.5,7,0.15,23,128,1024,0,3,64.0,2,3,3,128,16,8,255,rstdp,0,2,False,0.17727740986019133,0.0,0.6016483516483516,0.0
