fast_threshold,response_cutoff,max_keypoints,n_bins_x,n_bins_y,n_threshold_levels,threshold_max,n_dist_bits,dist_max_m,n_aruco_bins,angular_dead_zone,n_inputs,decay,threshold,reset,lr_shift,w_init,t_pre,t_post,tau_e_shift,dw_pos,dw_neg,w_min,w_max,mode,dopamine_correct_shift,dopamine_wrong_shift,mean_train_acc,std_train_acc,mean_test_acc,std_test_acc
20,0.0,500,4,6,10,500,3,1.0,5,0.15,32,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3060154525386313,0.0023730684326709883,0.3571428571428571,0.0
20,0.0,500,4,6,10,500,3,1.0,5,0.15,32,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3148822663723326,0.006714495952906574,0.17719780219780218,0.0013736263736263687
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.19902501839587933,0.008811626195732128,0.592857142857143,0.0032967032967033405
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.29299116997792496,0.005941869021339169,0.598901098901099,0.0027472527472527375
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.24922737306843268,0.03664459161147904,0.5741758241758242,0.03296703296703296
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.26536055923473145,0.008517292126563741,0.6024725274725276,0.00508241758241762
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.30511405445180273,0.001655629139072884,0.353021978021978,0.0068681318681318715
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3231052244297277,0.1047829286239882,0.38207417582417585,0.20762362637362644
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2286423841059603,0.004911699779249462,0.5980082417582419,0.003640109890109877
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.23557763061074316,0.019904341427520233,0.6085164835164836,0.006868131868131788
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3001655629139072,0.007523914643119911,0.3516483516483516,0.0
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.29683590875643856,0.08609271523178806,0.2712912087912087,0.09134615384615383
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2284400294334069,0.002869757174392931,0.6016483516483515,0.0027472527472527375
20,0.0,500,4,6,10,500,3,2.0,3,0.15,30,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3001839587932303,0.07902869757174386,0.38736263736263726,0.21703296703296698
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2604304635761589,0.0686718175128771,0.4711538461538462,0.11263736263736274
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3246136865342164,0.042641648270787286,0.38070054945054943,0.02328296703296706
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3948123620309051,0.010816777041942532,0.3544642857142857,0.002678571428571419
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3243377483443709,0.004433406916850596,0.39718406593406597,0.005975274725274704
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.33329654157468724,0.028660779985283352,0.353021978021978,0.0068681318681318715
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3266924208977189,0.08272626931567326,0.39560439560439553,0.21428571428571427
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.29904341427520237,0.08778513612950706,0.4807692307692308,0.12637362637362642
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.4300956585724797,0.014275202354672556,0.19368131868131871,0.0013736263736263687
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2721118469462841,0.010228108903605565,0.3379120879120878,0.0027472527472527652
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.42840323767476085,0.03723325974981603,0.1875,0.011675824175824204
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3108719646799116,0.0006438557763061292,0.3546016483516483,0.0002060439560439553
20,0.0,500,4,6,10,500,3,2.0,5,0.15,32,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.25099337748344364,0.01000735835172914,0.49313186813186805,0.11675824175824179
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.20566593083149376,0.003532008830022096,0.6043956043956045,0.0027472527472527375
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.21626195732155998,0.009050772626931547,0.6016483516483517,0.0
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.21896615158204563,0.009363502575423066,0.5899725274725276,0.006181318681318659
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3031089036055923,0.004801324503311277,0.604739010989011,6.868131868137395e-05
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.21764164827078736,0.00928991905813098,0.6071428571428572,0.0
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.22901030169242087,0.003440029433406905,0.6016483516483517,0.005494505494505475
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.23796909492273727,0.005334805003679222,0.6057692307692308,0.004120879120879051
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2678991905813098,0.001085356880058841,0.6098901098901098,0.0
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.20706401766004412,0.0018395879323031689,0.6057692307692307,0.0013736263736264798
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.24773730684326714,0.022277409860191305,0.6085164835164836,0.004120879120879273
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.20531640912435617,0.004102281089036083,0.6043956043956042,0.0
20,0.0,500,4,6,10,500,4,1.0,3,0.15,31,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.24735099337748348,0.04988962472406186,0.49450549450549447,0.10989010989010978
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2711368653421634,0.06363134657836646,0.4673763736263737,0.11572802197802207
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.32906548933039004,0.058130978660779986,0.5023351648351648,0.11318681318681312
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.23281824871228846,0.053200883002207586,0.47527472527472525,0.13186813186813193
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.25822295805739515,0.006751287711552645,0.5357142857142857,0.08516483516483511
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.23219278881530536,0.01644591611479025,0.6050824175824177,0.01304945054945067
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.25768947755702726,0.009713024282560753,0.5782967032967032,0.04258241758241749
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2603384841795438,0.01287711552612214,0.601304945054945,0.003777472527472625
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.24976085356880062,0.0023730684326710577,0.614010989010989,0.006868131868131788
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.30045989698307574,0.011313465783664461,0.3448489010989011,0.006799450549450553
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.24345106696100074,0.028881530537159666,0.6126373626373625,0.008241758241758268
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.27834805003679175,0.061055923473141996,0.45899725274725267,0.10185439560439558
20,0.0,500,4,6,10,500,4,1.0,5,0.15,33,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.25408388520971303,0.048785871964679886,0.47664835164835156,0.12225274725274721
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3725533480500368,0.028256070640176656,0.4807692307692308,0.12087912087912095
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3285871964679911,0.011479028697571725,0.6004807692307692,0.0015796703296703796
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.21333701250919795,0.028826342899190616,0.6043956043956045,0.0027472527472527375
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.27327078734363497,0.007965415746872678,0.5921703296703298,0.002609890109890156
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2123068432671082,0.0011589403973509826,0.5895604395604396,0.0
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.24908020603384837,0.00044150110375273943,0.6126373626373628,0.0
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.22078734363502578,0.009271523178807958,0.596771978021978,0.0076236263736262355
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.31639072847682126,0.052814569536423855,0.4807692307692307,0.1291208791208791
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.31486387049300957,0.010007358351729223,0.35989010989010983,0.0
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.226729212656365,0.0009013980868285698,0.5247252747252747,0.08241758241758249
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2761037527593819,0.050091979396615194,0.4835164835164835,0.12362637362637369
20,0.0,500,4,6,10,500,4,2.0,3,0.15,31,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.34867549668874165,0.01736571008094187,0.3447802197802198,0.0068681318681318715
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4036791758646064,0.00014716703458428348,0.35989010989010983,0.0
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3886681383370126,0.002391464311994107,0.35989010989010983,0.0
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2752023546725534,0.06357615894039738,0.47019230769230763,0.1103021978021978
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3160779985283297,0.02590139808682851,0.38276098901098904,0.0014423076923077427
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3155445180279618,0.0001655629139072634,0.35989010989010983,0.0
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.29766372332597496,0.05465415746872704,0.6054945054945056,0.012637362637362759
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3397534952170713,0.06234363502575421,0.3447802197802197,0.009615384615384637
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.38401398086828553,0.005868285504047083,0.36263736263736257,0.0
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.30998896247240615,0.003881530537159672,0.3406593406593406,0.0
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3066593083149374,0.07373068432671079,0.4848901098901099,0.12225274725274732
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.24015820456217812,0.008259749816041204,0.6085164835164836,0.009615384615384748
20,0.0,500,4,6,10,500,4,2.0,5,0.15,33,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2744481236203091,0.0003127299484915469,0.6236263736263737,0.0
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5164827078734364,0.028108903605592428,0.2260989010989011,0.02678571428571433
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.7984363502575422,0.00038631346578360537,0.30755494505494496,0.0015109890109889779
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4305555555555556,0.07441133186166296,0.2977335164835164,0.06215659340659338
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.33625827814569537,0.006824871228844787,0.3404532967032967,0.029189560439560502
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.437785136129507,0.041243561442236926,0.3054945054945055,0.049450549450549414
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6915562913907285,0.0027777777777777124,0.25542582417582416,0.0032280219780219943
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.40958425312729946,0.05590507726269317,0.27877747252747254,0.07850274725274721
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.323233995584989,0.011423841059602619,0.3611950549450549,0.0530906593406594
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.6003127299484915,0.013962472406181203,0.3572802197802198,0.02747252747252754
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6830757910228109,0.008830022075055177,0.2496565934065934,0.005700549450549486
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4068432671081677,0.011773362766740292,0.2334478021978022,0.007348901098901087
20,0.0,500,4,6,25,100,3,1.0,3,0.15,30,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3405077262693157,0.007615894039735088,0.417239010989011,0.07273351648351656
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.6369573215599705,0.07996688741721847,0.3447115384615385,0.044024725274725285
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.8071376011773362,0.0017660044150109577,0.30233516483516476,0.006730769230769235
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3778881530537159,0.010117733627667352,0.2891483516483516,0.003296703296703285
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.35167402501839584,0.010945548197203808,0.33729395604395607,0.08990384615384614
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.46017292126563647,0.07724429727740989,0.2993131868131868,0.057142857142857106
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.765728476821192,0.043579838116261926,0.24842032967032965,0.008585164835164832
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.31155261221486397,0.024392935982339964,0.353021978021978,0.13997252747252745
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3405997056659308,0.00678807947019866,0.3578983516483517,0.010370879120879112
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.41777041942604864,0.06832229580573956,0.326923076923077,0.0679945054945055
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6920529801324503,0.002575423105224406,0.2495879120879121,0.0004120879120879106
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3154893303899926,0.05084621044885948,0.30865384615384617,0.11401098901098897
20,0.0,500,4,6,25,100,3,1.0,5,0.15,32,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3254966887417219,0.010596026490066274,0.42163461538461544,0.08234890109890117
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.8475717439293597,0.000147167034584339,0.36593406593406586,0.0017857142857142794
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.8373620309050773,0.0015636497424577067,0.30906593406593397,0.006593406593406598
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3480684326710816,0.10494849153789548,0.39450549450549444,0.2101648351648351
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.41260117733627666,0.033609271523178774,0.31462912087912087,0.09059065934065934
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.8550772626931568,0.0005150846210448812,0.36771978021978013,0.00027472527472527375
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.8429359823399558,3.6791758646181894e-05,0.34443681318681313,0.00048076923076922906
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4264532744665194,0.020971302428256067,0.24409340659340661,0.033104395604395584
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.4167402501839588,0.0032744665194996414,0.3021291208791208,0.016964285714285682
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5369941133186167,0.02952538631346585,0.2850274725274725,0.00782967032967033
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.713373804267844,0.005058866813833718,0.29491758241758237,0.0006868131868131844
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4031824871228845,0.09530905077262686,0.4392857142857143,0.08159340659340672
20,0.0,500,4,6,25,100,3,2.0,3,0.15,30,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.37689477557027223,0.018322295805739575,0.37891483516483526,0.0062500000000000056
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.8626563649742457,0.00018395879323029884,0.35652472527472523,0.0006181318681318659
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.8443156732891832,0.0008278145695363448,0.3458104395604395,0.0002060439560439553
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.25511405445180285,0.013539367181751305,0.5061126373626373,0.08083791208791205
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.4312729948491539,0.07119205298013259,0.31888736263736267,0.045123626373626435
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.8666298749080206,0.0015084621044887392,0.35432692307692304,0.0004807692307692013
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.8434878587196468,0.0014348785871964864,0.3506181318681318,0.0008928571428571397
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3595106696100073,0.09468359087564382,0.2942307692307692,0.0633241758241758
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.35445180279617367,0.051766004415011,0.39752747252747256,0.143956043956044
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5187454010301693,0.0560522442972774,0.2872252747252747,0.006868131868131844
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.8492641648270787,0.00018395879323035436,0.35013736263736256,0.00013736263736263687
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5231972038263428,0.07496320824135391,0.23695054945054939,0.07005494505494501
20,0.0,500,4,6,25,100,3,2.0,5,0.15,32,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.40252023546725535,0.004506990434142738,0.34017857142857133,0.0017170329670329332
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.44416850625459897,0.016905813097866096,0.3201923076923077,0.10274725274725276
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.7996504782928624,0.00023914643119948842,0.289010989010989,0.012637362637362592
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3252943340691685,0.09847314201618843,0.3815934065934065,0.21730769230769226
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.4392568064753495,0.08263428991905808,0.28770604395604393,0.12328296703296707
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.6037895511405447,0.020051508462104517,0.36662087912087915,0.015109890109890167
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.7114054451802796,0.01832229580573952,0.2646291208791209,6.868131868131844e-05
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5646063281824871,0.007910228108903572,0.34086538461538457,0.019024725274725263
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.38401398086828553,0.007045621780721156,0.2625,0.012225274725274737
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5556291390728478,0.027704194260485593,0.35432692307692304,0.014766483516483492
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6914827078734364,0.0003863134657836609,0.2753434065934066,0.005013736263736274
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4798749080206034,0.03340691685062544,0.27245879120879113,0.07053571428571428
20,0.0,500,4,6,25,100,4,1.0,3,0.15,31,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3381346578366446,0.018524650478292826,0.4251373626373627,0.07527472527472526
20,0.0,500,4,6,25,100,4,1.0,5,0.15,33,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.8376379690949227,0.0011037527593818486,0.4081730769230769,0.002678571428571419
20,0.0,500,4,6,25,100,4,1.0,5,0.15,33,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.8041758646063283,0.002189109639440745,0.29333791208791204,0.0014423076923076872
20,0.0,500,4,6,25,100,4,1.0,5,0.15,33,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.40380794701986755,0.014036055923473123,0.27699175824175826,0.0879807692307693
20,0.0,500,4,6,25,100,4,1.0,5,0.15,33,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3768947755702722,0.008793230316409106,0.38413461538461535,0.028777472527472564
20,0.0,500,4,6,25,100,4,1.0,5,0.15,33,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5630610743193525,0.023657100809418574,0.300206043956044,0.007211538461538491
20,0.0,500,4,6,25,100,4,1.0,5,0.15,33,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.8135945548197203,0.003844738778513601,0.24471153846153845,0.005425824175824184
